VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
,,,,,,,
veE0E79dEEc,18,45,553067,unverified,48,English,bright inside kitchen
,,,,,,,
I_-Nb_0RxpM,1,15,588702,unverified,42,English,outside clear street day
,,,,,,,
I_-Nb_0RxpM,1,15,588702,unverified,47,English,clear street day outside
,,,,,,,
I_-Nb_0RxpM,1,15,553067,unverified,40,English,street day outside clear
,,,,,,,
I_-Nb_0RxpM,1,15,408475,unverified,21,English,day outside sunny street
,,,,,,,
I_-Nb_0RxpM,1,15,984231,unverified,17,English,clear outside street day
,,,,,,,
I_-Nb_0RxpM,1,15,116080,unverified,35,English,outside street day clear
,,,,,,,
I_-Nb_0RxpM,1,15,116080,unverified,15,English,street day clear outside
,,,,,,,
I_-Nb_0RxpM,1,15,130914,unverified,9,English,day clear outside street
,,,,,,,
I_-Nb_0RxpM,1,15,682611,clean,70,English,outside clear day street
,,,,,,,
I_-Nb_0RxpM,1,15,760882,clean,21,English,clear day street outside
,,,,,,,
I_-Nb_0RxpM,1,15,280252,clean,44,English,day street outside clear
,,,,,,,
I_-Nb_0RxpM,1,15,159786,clean,595,English,street outside sunny day
,,,,,,,
I_-Nb_0RxpM,1,15,435773,clean,23,English,outside clear day street
,,,,,,,
I_-Nb_0RxpM,1,15,922727,clean,27,English,clear day street outside
,,,,,,,
I_-Nb_0RxpM,1,15,275759,clean,30,English,day street outside clear
,,,,,,,
I_-Nb_0RxpM,1,15,825347,clean,12,English,street outside clear day
,,,,,,,
BGG0uYWZBdw,6,12,588702,unverified,36,English,outside clear park day
,,,,,,,
BGG0uYWZBdw,6,12,588702,unverified,46,English,clear park day outside
,,,,,,,
BGG0uYWZBdw,6,12,362812,unverified,24,English,park day outside clear
,,,,,,,
BGG0uYWZBdw,6,12,599659,unverified,26,English,day outside sunny park
,,,,,,,
BGG0uYWZBdw,6,12,968828,unverified,117,English,clear outside park day
,,,,,,,
BGG0uYWZBdw,6,12,116080,unverified,27,English,outside park day clear
,,,,,,,
BGG0uYWZBdw,6,12,553067,unverified,27,English,park day clear outside
,,,,,,,
BGG0uYWZBdw,6,12,789493,unverified,63,English,day clear outside park
,,,,,,,
BGG0uYWZBdw,6,12,280252,unverified,71,English,outside clear day park
,,,,,,,
BGG0uYWZBdw,6,12,818922,unverified,158,English,clear day park outside
,,,,,,,
BGG0uYWZBdw,6,12,652099,unverified,33,English,day park outside clear
,,,,,,,
BGG0uYWZBdw,6,12,550906,clean,26,English,park outside sunny day
,,,,,,,
BGG0uYWZBdw,6,12,922727,clean,19,English,outside clear day park
,,,,,,,
BGG0uYWZBdw,6,12,155632,clean,27,English,clear day park outside
,,,,,,,
BGG0uYWZBdw,6,12,435773,clean,17,English,day park outside clear
,,,,,,,
BGG0uYWZBdw,6,12,651813,clean,17,English,park outside clear day
,,,,,,,
BGG0uYWZBdw,6,12,257003,clean,56,English,outside night park
,,,,,,,
BGG0uYWZBdw,6,12,374994,clean,26,English,night park outside
,,,,,,,
BGG0uYWZBdw,6,12,275759,clean,34,English,night park outside
,,,,,,,
BGG0uYWZBdw,6,12,135621,clean,226,English,park outside night
,,,,,,,
qDjtN7xxNr4,44,51,588702,unverified,66,English,outside clear park day
,,,,,,,
qDjtN7xxNr4,44,51,588702,unverified,48,English,clear park day outside
,,,,,,,
qDjtN7xxNr4,44,51,702553,unverified,27,English,park day outside clear
,,,,,,,
qDjtN7xxNr4,44,51,968828,unverified,62,English,day outside sunny park
,,,,,,,
qDjtN7xxNr4,44,51,436916,unverified,24,English,clear outside park day
,,,,,,,
qDjtN7xxNr4,44,51,984231,unverified,59,English,outside park day clear
,,,,,,,
qDjtN7xxNr4,44,51,116080,unverified,40,English,park day clear outside
,,,,,,,
qDjtN7xxNr4,44,51,130914,unverified,10,English,day clear outside park
,,,,,,,
qDjtN7xxNr4,44,51,553067,unverified,34,English,outside clear day park
,,,,,,,
qDjtN7xxNr4,44,51,408475,unverified,8,English,clear day park outside
,,,,,,,
qDjtN7xxNr4,44,51,180998,unverified,30,English,day park outside clear
,,,,,,,
qDjtN7xxNr4,44,51,197912,unverified,164,English,park outside sunny day
,,,,,,,
qDjtN7xxNr4,44,51,197912,unverified,136,English,outside clear day park
,,,,,,,
qDjtN7xxNr4,44,51,339861,unverified,109,English,clear day park outside
,,,,,,,
qDjtN7xxNr4,44,51,615202,unverified,38,English,day park outside clear
,,,,,,,
qDjtN7xxNr4,44,51,818922,unverified,55,English,park outside clear day
,,,,,,,
pqTWUzehCUM,42,47,588702,unverified,66,English,outside clear street day
,,,,,,,
pqTWUzehCUM,42,47,968828,unverified,57,English,clear street day outside
,,,,,,,
pqTWUzehCUM,42,47,550906,clean,46,English,road day outside clear
,,,,,,,
pqTWUzehCUM,42,47,257003,clean,81,English,day outside sunny road
,,,,,,,
pqTWUzehCUM,42,47,625932,clean,27,English,clear outside street day
,,,,,,,
pqTWUzehCUM,42,47,215924,clean,64,English,outside street day clear
,,,,,,,
pqTWUzehCUM,42,47,297776,clean,41,English,road day clear outside
,,,,,,,
pqTWUzehCUM,42,47,374994,clean,62,English,day clear outside road
,,,,,,,
pqTWUzehCUM,42,47,922727,clean,37,English,outside clear day road
,,,,,,,
pqTWUzehCUM,42,47,135141,clean,54,English,clear day road outside
,,,,,,,
pqTWUzehCUM,42,47,772960,clean,208,English,day street outside clear
,,,,,,,
pqTWUzehCUM,42,47,553931,clean,45,English,road outside sunny day
,,,,,,,
pqTWUzehCUM,42,47,762891,clean,57,English,outside clear day street
,,,,,,,
pqTWUzehCUM,42,47,155632,clean,52,English,clear day road outside
,,,,,,,
pqTWUzehCUM,42,47,615204,clean,95,English,day street outside clear
,,,,,,,
pqTWUzehCUM,42,47,107423,unverified,90,English,road outside clear day
,,,,,,,
DIebwNHGjm8,27,38,588702,unverified,45,English,outside clear road day
,,,,,,,
DIebwNHGjm8,27,38,588702,unverified,45,English,clear road day outside
,,,,,,,
DIebwNHGjm8,27,38,553067,unverified,33,English,road day outside clear
,,,,,,,
DIebwNHGjm8,27,38,702553,unverified,58,English,day outside sunny road
,,,,,,,
DIebwNHGjm8,27,38,599659,unverified,30,English,clear outside road day
,,,,,,,
DIebwNHGjm8,27,38,968828,unverified,44,English,outside road day clear
,,,,,,,
DIebwNHGjm8,27,38,116080,unverified,95,English,road day clear outside
,,,,,,,
DIebwNHGjm8,27,38,550906,clean,34,English,day clear outside road
,,,,,,,
DIebwNHGjm8,27,38,772960,clean,172,English,outside clear day road
,,,,,,,
DIebwNHGjm8,27,38,374994,clean,26,English,clear day road outside
,,,,,,,
DIebwNHGjm8,27,38,435773,clean,18,English,day road outside clear
,,,,,,,
DIebwNHGjm8,27,38,280252,clean,54,English,road outside sunny day
,,,,,,,
DIebwNHGjm8,27,38,760882,clean,17,English,outside clear day road
,,,,,,,
DIebwNHGjm8,27,38,155632,clean,19,English,clear day road outside
,,,,,,,
DIebwNHGjm8,27,38,922727,clean,25,English,day road outside clear
,,,,,,,
DIebwNHGjm8,27,38,825347,clean,16,English,road outside clear day
,,,,,,,
izU1dDwnuMY,80,92,588702,unverified,88,English,outside sunny forest day
,,,,,,,
izU1dDwnuMY,80,92,588702,unverified,42,English,clear forest day outside
,,,,,,,
izU1dDwnuMY,80,92,702553,unverified,49,English,forest day outside clear
,,,,,,,
izU1dDwnuMY,80,92,968828,unverified,44,English,day outside sunny forest
,,,,,,,
izU1dDwnuMY,80,92,458080,unverified,137,English,clear outside hill day
,,,,,,,
izU1dDwnuMY,80,92,984231,unverified,51,English,outside forest day clear
,,,,,,,
izU1dDwnuMY,80,92,116080,unverified,38,English,hill day clear outside
,,,,,,,
izU1dDwnuMY,80,92,130914,unverified,13,English,day clear outside forest
,,,,,,,
izU1dDwnuMY,80,92,553067,unverified,40,English,outside clear day forest
,,,,,,,
izU1dDwnuMY,80,92,408475,unverified,36,English,clear day forest outside
,,,,,,,
izU1dDwnuMY,80,92,180998,unverified,59,English,day forest outside clear
,,,,,,,
izU1dDwnuMY,80,92,789493,unverified,96,English,forest outside sunny day
,,,,,,,
izU1dDwnuMY,80,92,339861,unverified,51,English,outside sunny day forest
,,,,,,,
izU1dDwnuMY,80,92,818922,unverified,83,English,clear day forest outside
,,,,,,,
izU1dDwnuMY,80,92,161492,unverified,36,English,day forest outside clear
,,,,,,,
izU1dDwnuMY,80,92,797651,unverified,30,English,forest outside clear day
,,,,,,,
Gw0FU733zzg,58,66,588702,unverified,53,English,outside clear park day
,,,,,,,
Gw0FU733zzg,58,66,588702,unverified,41,English,clear park day outside
,,,,,,,
Gw0FU733zzg,58,66,652099,unverified,30,English,park day outside clear
,,,,,,,
Gw0FU733zzg,58,66,702553,unverified,40,English,day outside clear park
,,,,,,,
Gw0FU733zzg,58,66,362812,unverified,20,English,clear outside park day
,,,,,,,
Gw0FU733zzg,58,66,968828,unverified,32,English,outside park day clear
,,,,,,,
Gw0FU733zzg,58,66,553067,unverified,29,English,park day clear outside
,,,,,,,
Gw0FU733zzg,58,66,408475,unverified,36,English,day clear outside park
,,,,,,,
Gw0FU733zzg,58,66,180998,unverified,48,English,outside clear day park
,,,,,,,
Gw0FU733zzg,58,66,197912,unverified,51,English,clear day park outside
,,,,,,,
Gw0FU733zzg,58,66,280252,unverified,153,English,day park outside clear
,,,,,,,
Gw0FU733zzg,58,66,818922,unverified,78,English,park outside clear day
,,,,,,,
Gw0FU733zzg,58,66,294030,unverified,41,English,outside clear day park
,,,,,,,
Gw0FU733zzg,58,66,429648,unverified,30,English,clear day park outside
,,,,,,,
Gw0FU733zzg,58,66,550906,clean,34,English,day park outside clear
,,,,,,,
Gw0FU733zzg,58,66,772960,clean,980,English,park outside clear day
,,,,,,,
Kms3EXosNS0,8,17,588702,unverified,43,English,inside bright kitchen
,,,,,,,
Kms3EXosNS0,8,17,588702,unverified,37,English,bright kitchen inside
,,,,,,,
Kms3EXosNS0,8,17,713690,unverified,36,English,kitchen inside bright
,,,,,,,
Kms3EXosNS0,8,17,968828,unverified,37,English,inside kitchen bright
,,,,,,,
Kms3EXosNS0,8,17,116080,unverified,19,English,kitchen bright inside
,,,,,,,
Kms3EXosNS0,8,17,553067,unverified,27,English,bright inside kitchen
,,,,,,,
778mkceE0UQ,40,46,588702,unverified,47,English,outside clear road day
,,,,,,,
778mkceE0UQ,40,46,588702,unverified,31,English,clear hill day outside
,,,,,,,
778mkceE0UQ,40,46,968828,unverified,165,English,road day outside clear
,,,,,,,
778mkceE0UQ,40,46,203142,unverified,16,English,day outside clear road
,,,,,,,
778mkceE0UQ,40,46,984231,unverified,38,English,clear outside road day
,,,,,,,
778mkceE0UQ,40,46,116080,unverified,13,English,outside road day clear
,,,,,,,
778mkceE0UQ,40,46,130914,unverified,8,English,hill day clear outside
,,,,,,,
778mkceE0UQ,40,46,553067,unverified,22,English,day clear outside road
,,,,,,,
778mkceE0UQ,40,46,180998,unverified,19,English,outside clear day road
,,,,,,,
778mkceE0UQ,40,46,362812,unverified,23,English,clear day road outside
,,,,,,,
778mkceE0UQ,40,46,339861,unverified,33,English,day plain outside clear
,,,,,,,
778mkceE0UQ,40,46,818922,unverified,37,English,hill outside clear day
,,,,,,,
778mkceE0UQ,40,46,161492,unverified,57,English,outside clear day road
,,,,,,,
778mkceE0UQ,40,46,797651,unverified,22,English,clear day road outside
,,,,,,,
778mkceE0UQ,40,46,429648,unverified,32,English,day road outside clear
,,,,,,,
778mkceE0UQ,40,46,682611,clean,63,English,road outside clear day
,,,,,,,
urXDqw3S34I,12,17,649387,unverified,67,English,outside clear road day
,,,,,,,
urXDqw3S34I,12,17,371740,unverified,28,English,clear forest day outside
,,,,,,,
urXDqw3S34I,12,17,386768,unverified,57,English,road day outside clear
,,,,,,,
urXDqw3S34I,12,17,429648,unverified,43,English,day outside clear road
,,,,,,,
urXDqw3S34I,12,17,553067,unverified,29,English,clear outside road day
,,,,,,,
urXDqw3S34I,12,17,852004,unverified,81,English,outside road day clear
,,,,,,,
urXDqw3S34I,12,17,553067,unverified,26,English,forest day clear outside
,,,,,,,
urXDqw3S34I,12,17,968828,unverified,62,English,day clear outside road
,,,,,,,
urXDqw3S34I,12,17,550906,clean,154,English,outside clear day road
,,,,,,,
urXDqw3S34I,12,17,297776,clean,26,English,clear day road outside
,,,,,,,
urXDqw3S34I,12,17,159786,clean,295,English,day forest outside clear
,,,,,,,
urXDqw3S34I,12,17,553931,clean,22,English,forest outside clear day
,,,,,,,
urXDqw3S34I,12,17,155632,clean,37,English,outside clear day forest
,,,,,,,
urXDqw3S34I,12,17,922727,clean,53,English,clear day road outside
,,,,,,,
urXDqw3S34I,12,17,381885,clean,95,English,day forest outside clear
,,,,,,,
urXDqw3S34I,12,17,625932,clean,36,English,road outside clear day
,,,,,,,
fkONJEgTNJY,25,35,675312,unverified,38,English,outside clear pool day
,,,,,,,
fkONJEgTNJY,25,35,588702,unverified,44,English,clear pool day outside
,,,,,,,
fkONJEgTNJY,25,35,588702,unverified,59,English,swimming pool day outside clear
,,,,,,,
fkONJEgTNJY,25,35,362812,unverified,16,English,day outside clear pool
,,,,,,,
fkONJEgTNJY,25,35,362812,unverified,11,English,clear outside pool day
,,,,,,,
fkONJEgTNJY,25,35,203142,unverified,15,English,outside pool day clear
,,,,,,,
fkONJEgTNJY,25,35,984231,unverified,12,English,swimming pool day clear outside
,,,,,,,
fkONJEgTNJY,25,35,116080,unverified,17,English,day clear outside pool
,,,,,,,
fkONJEgTNJY,25,35,130914,unverified,12,English,outside clear day pool
,,,,,,,
fkONJEgTNJY,25,35,400189,unverified,24,English,clear day pool outside
,,,,,,,
fkONJEgTNJY,25,35,589431,unverified,24,English,day pool outside clear
,,,,,,,
fkONJEgTNJY,25,35,767031,unverified,33,English,swimming pool outside clear day
,,,,,,,
fkONJEgTNJY,25,35,180998,unverified,31,English,outside clear day swimming pool
,,,,,,,
fkONJEgTNJY,25,35,197912,unverified,15,English,clear day pool outside
,,,,,,,
fkONJEgTNJY,25,35,339861,unverified,37,English,day swimming pool outside clear
,,,,,,,
fkONJEgTNJY,25,35,818922,unverified,46,English,pool outside clear day
,,,,,,,
uO7Eysrs8_k,80,90,649387,unverified,223,English,outside clear road day
,,,,,,,
uO7Eysrs8_k,80,90,588702,unverified,58,English,clear street day outside
,,,,,,,
uO7Eysrs8_k,80,90,588702,unverified,416,English,street day outside clear
,,,,,,,
uO7Eysrs8_k,80,90,702553,unverified,26,English,day outside clear street
,,,,,,,
uO7Eysrs8_k,80,90,968828,unverified,41,English,clear outside road day
,,,,,,,
uO7Eysrs8_k,80,90,599659,unverified,19,English,outside road day clear
,,,,,,,
uO7Eysrs8_k,80,90,984231,unverified,48,English,street day clear outside
,,,,,,,
uO7Eysrs8_k,80,90,116080,unverified,52,English,day clear outside road
,,,,,,,
uO7Eysrs8_k,80,90,203142,unverified,30,English,outside clear day street
,,,,,,,
uO7Eysrs8_k,80,90,553067,unverified,32,English,clear day road outside
,,,,,,,
uO7Eysrs8_k,80,90,180998,unverified,36,English,day road outside clear
,,,,,,,
uO7Eysrs8_k,80,90,818922,unverified,41,English,street outside clear day
,,,,,,,
uO7Eysrs8_k,80,90,429648,unverified,36,English,outside clear day road
,,,,,,,
uO7Eysrs8_k,80,90,294030,unverified,45,English,clear day road outside
,,,,,,,
uO7Eysrs8_k,80,90,550906,clean,42,English,day street outside clear
,,,,,,,
uO7Eysrs8_k,80,90,135621,clean,170,English,road outside clear day
,,,,,,,
XNzXXiE6qR4,0,10,588702,unverified,47,English,outside clear road day
,,,,,,,
XNzXXiE6qR4,0,10,588702,unverified,32,English,clear street day outside
,,,,,,,
XNzXXiE6qR4,0,10,968828,unverified,78,English,street day outside clear
,,,,,,,
XNzXXiE6qR4,0,10,458080,unverified,40,English,day outside clear street
,,,,,,,
XNzXXiE6qR4,0,10,984231,unverified,29,English,clear outside road day
,,,,,,,
XNzXXiE6qR4,0,10,203142,unverified,16,English,outside road day clear
,,,,,,,
XNzXXiE6qR4,0,10,484638,unverified,26,English,street day clear outside
,,,,,,,
XNzXXiE6qR4,0,10,130914,unverified,12,English,day clear outside road
,,,,,,,
XNzXXiE6qR4,0,10,408475,unverified,17,English,outside clear day street
,,,,,,,
XNzXXiE6qR4,0,10,553067,unverified,28,English,clear day road outside
,,,,,,,
XNzXXiE6qR4,0,10,197912,unverified,55,English,day road outside clear
,,,,,,,
XNzXXiE6qR4,0,10,789493,unverified,63,English,street outside clear day
,,,,,,,
XNzXXiE6qR4,0,10,339861,unverified,45,English,outside clear day road
,,,,,,,
XNzXXiE6qR4,0,10,615202,unverified,67,English,clear day road outside
,,,,,,,
XNzXXiE6qR4,0,10,818922,unverified,41,English,day street outside clear
,,,,,,,
XNzXXiE6qR4,0,10,161492,unverified,49,English,road outside clear day
,,,,,,,
YRSOc193Pxc,68,73,584478,unverified,23,English,inside bright room
,,,,,,,
YRSOc193Pxc,68,73,588702,unverified,58,English,bright room inside
,,,,,,,
YRSOc193Pxc,68,73,588702,unverified,53,English,room inside bright
,,,,,,,
YRSOc193Pxc,68,73,713690,unverified,30,English,inside room bright
,,,,,,,
YRSOc193Pxc,68,73,968828,unverified,47,English,room bright inside
,,,,,,,
YRSOc193Pxc,68,73,553067,unverified,30,English,bright inside room
,,,,,,,
onxE6PpEXes,8,25,588702,unverified,94,English,outside sunny beach day
,,,,,,,
onxE6PpEXes,8,25,588702,unverified,51,English,clear beach day outside
,,,,,,,
onxE6PpEXes,8,25,968828,unverified,65,English,beach day outside clear
,,,,,,,
onxE6PpEXes,8,25,458080,unverified,138,English,day outside clear beach
,,,,,,,
onxE6PpEXes,8,25,203142,unverified,31,English,clear outside beach day
,,,,,,,
onxE6PpEXes,8,25,116080,unverified,19,English,outside beach day sunny
,,,,,,,
onxE6PpEXes,8,25,408475,unverified,16,English,beach day sunny outside
,,,,,,,
onxE6PpEXes,8,25,553067,unverified,43,English,day clear outside beach
,,,,,,,
onxE6PpEXes,8,25,865031,unverified,16,English,outside clear day beach
,,,,,,,
onxE6PpEXes,8,25,280252,unverified,16,English,clear day beach outside
,,,,,,,
onxE6PpEXes,8,25,615202,unverified,38,English,day beach outside sunny
,,,,,,,
onxE6PpEXes,8,25,818922,unverified,48,English,beach outside clear day
,,,,,,,
onxE6PpEXes,8,25,429648,unverified,30,English,outside clear day beach
,,,,,,,
onxE6PpEXes,8,25,550906,clean,36,English,sunny day beach outside
,,,,,,,
onxE6PpEXes,8,25,760882,clean,32,English,day beach outside clear
,,,,,,,
onxE6PpEXes,8,25,155632,clean,28,English,beach outside clear day
,,,,,,,
AoNnzlGhI04,112,128,588702,unverified,51,English,inside bright room
,,,,,,,
AoNnzlGhI04,112,128,588702,unverified,623,English,bright room inside
,,,,,,,
AoNnzlGhI04,112,128,968828,unverified,54,English,room inside bright
,,,,,,,
AoNnzlGhI04,112,128,984231,unverified,26,English,inside room bright
,,,,,,,
AoNnzlGhI04,112,128,116080,unverified,27,English,room bright inside
,,,,,,,
AoNnzlGhI04,112,128,203142,unverified,23,English,bright inside bedroom
,,,,,,,
AoNnzlGhI04,112,128,553067,unverified,36,English,inside bright bedroom
,,,,,,,
AoNnzlGhI04,112,128,408475,unverified,44,English,bright bedroom inside
,,,,,,,
AoNnzlGhI04,112,128,180998,unverified,53,English,bedroom inside bright
,,,,,,,
AoNnzlGhI04,112,128,197912,unverified,77,English,inside bedroom bright
,,,,,,,
AoNnzlGhI04,112,128,339861,unverified,46,English,bedroom bright inside
,,,,,,,
AoNnzlGhI04,112,128,818922,unverified,69,English,bright inside bedroom
,,,,,,,
kBjUDCyDCuI,20,26,588702,unverified,69,English,outside clear forest day
,,,,,,,
kBjUDCyDCuI,20,26,588702,unverified,40,English,clear forest day outside
,,,,,,,
kBjUDCyDCuI,20,26,702553,unverified,34,English,forest day outside clear
,,,,,,,
kBjUDCyDCuI,20,26,968828,unverified,35,English,day outside clear forest
,,,,,,,
kBjUDCyDCuI,20,26,116080,unverified,78,English,clear outside forest day
,,,,,,,
kBjUDCyDCuI,20,26,553067,unverified,33,English,outside forest day clear
,,,,,,,
kBjUDCyDCuI,20,26,197912,unverified,101,English,forest day clear outside
,,,,,,,
kBjUDCyDCuI,20,26,280252,unverified,35,English,day clear outside forest
,,,,,,,
kBjUDCyDCuI,20,26,280252,unverified,45,English,outside clear day forest
,,,,,,,
kBjUDCyDCuI,20,26,705358,unverified,203,English,clear day forest outside
,,,,,,,
kBjUDCyDCuI,20,26,615202,unverified,59,English,day forest outside clear
,,,,,,,
kBjUDCyDCuI,20,26,818922,unverified,48,English,forest outside clear day
,,,,,,,
kBjUDCyDCuI,20,26,652099,unverified,24,English,outside clear day forest
,,,,,,,
kBjUDCyDCuI,20,26,135621,clean,156,English,clear day forest outside
,,,,,,,
kBjUDCyDCuI,20,26,159786,clean,1714,English,day forest outside clear
,,,,,,,
kBjUDCyDCuI,20,26,922727,clean,19,English,forest outside clear day
,,,,,,,
z0Si1XxMibg,0,30,649387,unverified,43,English,inside bright room
,,,,,,,
z0Si1XxMibg,0,30,588702,unverified,58,English,bright room inside
,,,,,,,
z0Si1XxMibg,0,30,652099,unverified,102,English,room inside bright
,,,,,,,
z0Si1XxMibg,0,30,702553,unverified,43,English,inside room bright
,,,,,,,
z0Si1XxMibg,0,30,968828,unverified,59,English,room bright inside
,,,,,,,
z0Si1XxMibg,0,30,458080,unverified,109,English,inside bright living room
,,,,,,,
z0Si1XxMibg,0,30,553067,unverified,47,English,bright living room inside
,,,,,,,
z0Si1XxMibg,0,30,408475,unverified,10,English,living room inside bright
,,,,,,,
z0Si1XxMibg,0,30,180998,unverified,57,English,inside living room bright
,,,,,,,
z0Si1XxMibg,0,30,362812,unverified,11,English,living room bright inside
,,,,,,,
Rq_VfjGH7kg,104,110,588702,unverified,36,English,outside clear road day
,,,,,,,
Rq_VfjGH7kg,104,110,588702,unverified,34,English,clear road day outside
,,,,,,,
Rq_VfjGH7kg,104,110,702553,unverified,40,English,road day outside clear
,,,,,,,
Rq_VfjGH7kg,104,110,968828,unverified,45,English,day outside clear road
,,,,,,,
Rq_VfjGH7kg,104,110,116080,unverified,17,English,clear outside road day
,,,,,,,
Rq_VfjGH7kg,104,110,984231,unverified,43,English,outside road day clear
,,,,,,,
Rq_VfjGH7kg,104,110,896610,unverified,25,English,road day clear outside
,,,,,,,
Rq_VfjGH7kg,104,110,553067,unverified,28,English,day clear outside road
,,,,,,,
Rq_VfjGH7kg,104,110,197912,unverified,210,English,outside clear day road
,,,,,,,
Rq_VfjGH7kg,104,110,339861,unverified,50,English,clear day road outside
,,,,,,,
Rq_VfjGH7kg,104,110,615202,unverified,36,English,day road outside clear
,,,,,,,
Rq_VfjGH7kg,104,110,818922,unverified,59,English,road outside clear day
,,,,,,,
Rq_VfjGH7kg,104,110,797651,unverified,36,English,outside clear day road
,,,,,,,
Rq_VfjGH7kg,104,110,429648,unverified,30,English,clear day road outside
,,,,,,,
Rq_VfjGH7kg,104,110,159786,clean,577,English,day road outside clear
,,,,,,,
Rq_VfjGH7kg,104,110,435773,clean,20,English,road outside clear day
,,,,,,,
pRpeEdMmmQ0,1,18,588702,unverified,70,English,Soccer field
,,,,,,,
pRpeEdMmmQ0,1,18,588702,unverified,102,English,Stadium
,,,,,,,
pRpeEdMmmQ0,1,18,968828,unverified,74,English,field
,,,,,,,
EA-J-Y6QjUo,40,61,649387,unverified,60,English,inside bright room
,,,,,,,
EA-J-Y6QjUo,40,61,588702,unverified,56,English,bright room inside
,,,,,,,
EA-J-Y6QjUo,40,61,588702,unverified,50,English,room inside bright
,,,,,,,
EA-J-Y6QjUo,40,61,652099,unverified,64,English,inside room bright
,,,,,,,
EA-J-Y6QjUo,40,61,702553,unverified,46,English,room bright inside
,,,,,,,
7ZE2OzguWHo,28,38,588702,unverified,42,English,inside bright room
,,,,,,,
7ZE2OzguWHo,28,38,362812,unverified,11,English,bright room inside
,,,,,,,
7ZE2OzguWHo,28,38,968828,unverified,44,English,room inside bright
,,,,,,,
7ZE2OzguWHo,28,38,984231,unverified,33,English,inside room bright
,,,,,,,
7ZE2OzguWHo,28,38,116080,unverified,31,English,room bright inside
,,,,,,,
JIKaIriiK8w,0,15,588702,unverified,121,English,inside bright room
,,,,,,,
JIKaIriiK8w,0,15,588702,unverified,56,English,bright room inside
,,,,,,,
JIKaIriiK8w,0,15,553067,unverified,38,English,room inside bright
,,,,,,,
JIKaIriiK8w,0,15,408475,unverified,19,English,inside room bright
,,,,,,,
JIKaIriiK8w,0,15,968828,unverified,38,English,room bright inside
,,,,,,,
dMH0bHeiRNg,3,14,649387,unverified,44,English,inside bright stage
,,,,,,,
dMH0bHeiRNg,3,14,588702,unverified,39,English,bright stage inside
,,,,,,,
dMH0bHeiRNg,3,14,588702,unverified,38,English,stage inside bright
,,,,,,,
dMH0bHeiRNg,3,14,702553,unverified,42,English,inside stage bright
,,,,,,,
dMH0bHeiRNg,3,14,968828,unverified,34,English,stage bright inside
,,,,,,,
oBt257I-pL0,0,10,588702,unverified,65,English,outside clear river day
,,,,,,,
oBt257I-pL0,0,10,942917,unverified,132,English,clear river day outside
,,,,,,,
oBt257I-pL0,0,10,362812,unverified,13,English,river day outside clear
,,,,,,,
oBt257I-pL0,0,10,362812,unverified,19,English,day outside clear river
,,,,,,,
oBt257I-pL0,0,10,968828,unverified,31,English,clear outside river day
,,,,,,,
oBt257I-pL0,0,10,203142,unverified,16,English,outside river day clear
,,,,,,,
oBt257I-pL0,0,10,984231,unverified,24,English,river day clear outside
,,,,,,,
oBt257I-pL0,0,10,130914,unverified,17,English,day clear outside river
,,,,,,,
oBt257I-pL0,0,10,130914,unverified,15,English,outside clear day river
,,,,,,,
oBt257I-pL0,0,10,400189,unverified,24,English,clear day river outside
,,,,,,,
oBt257I-pL0,0,10,589431,unverified,751,English,day river outside clear
,,,,,,,
oBt257I-pL0,0,10,767031,unverified,27,English,river outside clear day
,,,,,,,
oBt257I-pL0,0,10,649244,unverified,25,English,outside clear day river
,,,,,,,
oBt257I-pL0,0,10,429320,unverified,49,English,clear day river outside
,,,,,,,
oBt257I-pL0,0,10,789493,unverified,89,English,day river outside clear
,,,,,,,
oBt257I-pL0,0,10,339861,unverified,133,English,river outside clear day
,,,,,,,
SFFfhAUEoj0,10,16,675312,unverified,25,English,inside bright room
,,,,,,,
SFFfhAUEoj0,10,16,588702,unverified,44,English,bright room inside
,,,,,,,
SFFfhAUEoj0,10,16,588702,unverified,24,English,room inside bright
,,,,,,,
SFFfhAUEoj0,10,16,968828,unverified,25,English,inside room bright
,,,,,,,
SFFfhAUEoj0,10,16,984231,unverified,21,English,room bright inside
,,,,,,,
eyMYc-37Sk4,0,10,588702,unverified,62,English,inside bright room
,,,,,,,
eyMYc-37Sk4,0,10,588702,unverified,41,English,bright room inside
,,,,,,,
eyMYc-37Sk4,0,10,553067,unverified,28,English,room inside bright
,,,,,,,
eyMYc-37Sk4,0,10,984231,unverified,26,English,inside room bright
,,,,,,,
eyMYc-37Sk4,0,10,116080,unverified,43,English,room bright inside
,,,,,,,
eyMYc-37Sk4,0,10,116080,unverified,254,English,inside bright living room
,,,,,,,
eyMYc-37Sk4,0,10,411294,clean,16,English,bright living room inside
,,,,,,,
eyMYc-37Sk4,0,10,682611,clean,129,English,living room inside bright
,,,,,,,
eyMYc-37Sk4,0,10,760882,clean,34,English,inside living room bright
,,,,,,,
eyMYc-37Sk4,0,10,135621,clean,80,English,living room bright inside
,,,,,,,
u9prcUCHlqM,235,241,283974,unverified,178,English,outside clear beach evening
,,,,,,,
u9prcUCHlqM,235,241,588702,unverified,67,English,clear beach evening outside
,,,,,,,
u9prcUCHlqM,235,241,968828,unverified,36,English,beach evening outside clear
,,,,,,,
u9prcUCHlqM,235,241,984231,unverified,24,English,evening outside clear beach
